"","id_men","id_pers","id_depl","heuredep","mindep","heurearr","minarr","D12","motifor","NB_velo","VP_DISPO","duree","motifor1","deptime","arrtime","midtime","heuremid","nb_veh","cluster","rhour"
"3494",112097,112097002,1120970023,11,55,12,5,1560,42,5,1,10,"SHO",2024-02-01 11:55:00,2024-02-01 12:05:00,2024-02-01 12:00:00,12,6,"2",0
"3495",112097,112097002,1120970024,15,45,15,50,744,1,5,1,5,"DOM",2024-02-01 15:45:00,2024-02-01 15:50:00,2024-02-01 15:47:30,15,6,"2",0
"3496",112097,112097002,1120970025,16,5,16,10,1514,42,5,1,5,"SHO",2024-02-01 16:05:00,2024-02-01 16:10:00,2024-02-01 16:07:30,16,6,"2",1
"3497",112097,112097002,1120970026,18,30,18,35,1513,54,5,1,5,"LEI",2024-02-01 18:30:00,2024-02-01 18:35:00,2024-02-01 18:32:30,18,6,"2",1
"3498",112097,112097002,1120970027,19,30,19,40,1363,32,5,1,10,"SHO",2024-02-01 19:30:00,2024-02-01 19:40:00,2024-02-01 19:35:00,19,6,"2",0
"3499",112097,112097003,1120970031,13,10,13,25,1512,1,5,1,15,"DOM",2024-02-01 13:10:00,2024-02-01 13:25:00,2024-02-01 13:17:30,13,6,"2",0
"3500",112097,112097003,1120970032,15,0,16,30,1456,24,5,1,90,"LYC",2024-02-01 15:00:00,2024-02-01 16:30:00,2024-02-01 15:45:00,15,6,"2",0
"3501",112097,112097003,1120970033,16,30,18,0,2957,52,5,1,90,"LEI",2024-02-01 16:30:00,2024-02-01 18:00:00,2024-02-01 17:15:00,17,6,"2",1
"3502",112097,112097003,1120970034,20,0,20,30,2957,1,5,1,30,"DOM",2024-02-01 20:00:00,2024-02-01 20:30:00,2024-02-01 20:15:00,20,6,"2",0
"3503",112097,112097003,1120970035,20,30,21,0,1361,52,5,1,30,"LEI",2024-02-01 20:30:00,2024-02-01 21:00:00,2024-02-01 20:45:00,20,6,"2",0
"3504",112097,112097003,1120970036,23,0,23,20,3847,51,5,1,20,"LEI",2024-02-01 23:00:00,2024-02-01 23:20:00,2024-02-01 23:10:00,23,6,"2",0
"3505",112097,112097004,1120970041,7,40,7,55,870,1,5,1,15,"DOM",2024-02-01 07:40:00,2024-02-01 07:55:00,2024-02-01 07:47:30,7,6,"2",1
"3506",112097,112097004,1120970042,12,0,12,15,870,23,5,1,15,"LYC",2024-02-01 12:00:00,2024-02-01 12:15:00,2024-02-01 12:07:30,12,6,"2",0
"3507",112097,112097004,1120970043,14,40,14,55,870,1,5,1,15,"DOM",2024-02-01 14:40:00,2024-02-01 14:55:00,2024-02-01 14:47:30,14,6,"2",0
"3508",112097,112097004,1120970044,16,0,16,30,1739,23,5,1,30,"LYC",2024-02-01 16:00:00,2024-02-01 16:30:00,2024-02-01 16:15:00,16,6,"2",1
"3509",112097,112097004,1120970045,16,30,17,0,1739,52,5,1,30,"LEI",2024-02-01 16:30:00,2024-02-01 17:00:00,2024-02-01 16:45:00,16,6,"2",1
"3510",112097,112097004,1120970046,17,35,17,47,702,1,5,1,12,"DOM",2024-02-01 17:35:00,2024-02-01 17:47:00,2024-02-01 17:41:00,17,6,"2",1
"3511",112097,112097004,1120970046,17,35,17,47,702,1,5,1,12,"DOM",2024-02-01 17:35:00,2024-02-01 17:47:00,2024-02-01 17:41:00,17,6,"2",1
"3512",112097,112097004,1120970047,19,40,20,0,702,51,5,1,20,"LEI",2024-02-01 19:40:00,2024-02-01 20:00:00,2024-02-01 19:50:00,19,6,"2",0
"3513",112097,112097004,1120970047,19,40,20,0,702,51,5,1,20,"LEI",2024-02-01 19:40:00,2024-02-01 20:00:00,2024-02-01 19:50:00,19,6,"2",0
"3514",112097,112097005,1120970051,7,48,8,5,702,1,5,1,17,"DOM",2024-02-01 07:48:00,2024-02-01 08:05:00,2024-02-01 07:56:30,7,6,"2",1
"3515",112097,112097005,1120970051,7,48,8,5,702,1,5,1,17,"DOM",2024-02-01 07:48:00,2024-02-01 08:05:00,2024-02-01 07:56:30,7,6,"2",1
"3516",112097,112097005,1120970052,12,5,12,25,702,23,5,1,20,"LYC",2024-02-01 12:05:00,2024-02-01 12:25:00,2024-02-01 12:15:00,12,6,"2",0
"3517",112097,112097005,1120970052,12,5,12,25,702,23,5,1,20,"LYC",2024-02-01 12:05:00,2024-02-01 12:25:00,2024-02-01 12:15:00,12,6,"2",0
"3518",112097,112097005,1120970053,13,25,13,40,702,1,5,1,15,"DOM",2024-02-01 13:25:00,2024-02-01 13:40:00,2024-02-01 13:32:30,13,6,"2",0
"3519",112097,112097005,1120970053,13,25,13,40,702,1,5,1,15,"DOM",2024-02-01 13:25:00,2024-02-01 13:40:00,2024-02-01 13:32:30,13,6,"2",0
"3520",112097,112097005,1120970054,15,35,15,55,702,23,5,1,20,"LYC",2024-02-01 15:35:00,2024-02-01 15:55:00,2024-02-01 15:45:00,15,6,"2",0
"3521",112097,112097005,1120970054,15,35,15,55,702,23,5,1,20,"LYC",2024-02-01 15:35:00,2024-02-01 15:55:00,2024-02-01 15:45:00,15,6,"2",0
"3522",112107,112107002,1121070021,14,30,14,50,1159,1,1,1,20,"DOM",2024-02-01 14:30:00,2024-02-01 14:50:00,2024-02-01 14:40:00,14,2,"1",0
"3523",112107,112107002,1121070022,14,50,15,10,1159,52,1,1,20,"LEI",2024-02-01 14:50:00,2024-02-01 15:10:00,2024-02-01 15:00:00,15,2,"1",0
"3524",112107,112107002,1121070023,17,20,17,35,870,1,1,1,15,"DOM",2024-02-01 17:20:00,2024-02-01 17:35:00,2024-02-01 17:27:30,17,2,"1",1
"3525",112107,112107002,1121070024,18,0,18,15,870,32,1,1,15,"SHO",2024-02-01 18:00:00,2024-02-01 18:15:00,2024-02-01 18:07:30,18,2,"1",1
"3526",112115,112115001,1121150011,7,0,7,30,17168,1,1,1,30,"DOM",2024-02-01 07:00:00,2024-02-01 07:30:00,2024-02-01 07:15:00,7,2,"1",1
"3527",112115,112115001,1121150012,16,30,17,0,17168,11,1,1,30,"DOM",2024-02-01 16:30:00,2024-02-01 17:00:00,2024-02-01 16:45:00,16,2,"1",1
"3528",112115,112115002,1121150021,15,30,15,45,870,1,1,1,15,"DOM",2024-02-01 15:30:00,2024-02-01 15:45:00,2024-02-01 15:37:30,15,2,"1",0
"3529",112115,112115002,1121150022,16,15,16,30,870,41,1,1,15,"SHO",2024-02-01 16:15:00,2024-02-01 16:30:00,2024-02-01 16:22:30,16,2,"1",1
"3530",112122,112122001,1121220011,9,0,9,10,1247,1,3,3,10,"DOM",2024-02-01 09:00:00,2024-02-01 09:10:00,2024-02-01 09:05:00,9,6,"2",1
"3531",112122,112122001,1121220012,11,50,12,0,1247,12,3,3,10,"TRA",2024-02-01 11:50:00,2024-02-01 12:00:00,2024-02-01 11:55:00,11,6,"2",0
"3532",112122,112122001,1121220013,14,30,15,0,3040,1,3,3,30,"DOM",2024-02-01 14:30:00,2024-02-01 15:00:00,2024-02-01 14:45:00,14,6,"2",0
"3533",112122,112122001,1121220014,18,0,18,30,3040,12,3,3,30,"TRA",2024-02-01 18:00:00,2024-02-01 18:30:00,2024-02-01 18:15:00,18,6,"2",1
"3534",112122,112122002,1121220021,9,40,9,50,579,1,3,3,10,"DOM",2024-02-01 09:40:00,2024-02-01 09:50:00,2024-02-01 09:45:00,9,6,"2",1
"3535",112122,112122002,1121220022,10,20,10,30,579,61,3,3,10,"ACC",2024-02-01 10:20:00,2024-02-01 10:30:00,2024-02-01 10:25:00,10,6,"2",0
"3536",112122,112122002,1121220023,11,0,11,15,870,32,3,3,15,"SHO",2024-02-01 11:00:00,2024-02-01 11:15:00,2024-02-01 11:07:30,11,6,"2",0
"3537",112122,112122003,1121220031,9,40,9,50,579,1,3,3,10,"DOM",2024-02-01 09:40:00,2024-02-01 09:50:00,2024-02-01 09:45:00,9,6,"2",1
"3538",112122,112122003,1121220032,10,20,10,30,579,41,3,3,10,"SHO",2024-02-01 10:20:00,2024-02-01 10:30:00,2024-02-01 10:25:00,10,6,"2",0
"3539",112122,112122003,1121220033,11,0,11,15,870,32,3,3,15,"SHO",2024-02-01 11:00:00,2024-02-01 11:15:00,2024-02-01 11:07:30,11,6,"2",0
"3540",112122,112122004,1121220041,9,40,9,50,579,1,3,3,10,"DOM",2024-02-01 09:40:00,2024-02-01 09:50:00,2024-02-01 09:45:00,9,6,"2",1
"3541",112122,112122004,1121220042,10,20,10,30,579,61,3,3,10,"ACC",2024-02-01 10:20:00,2024-02-01 10:30:00,2024-02-01 10:25:00,10,6,"2",0
"3542",112122,112122004,1121220043,11,0,11,15,870,32,3,3,15,"SHO",2024-02-01 11:00:00,2024-02-01 11:15:00,2024-02-01 11:07:30,11,6,"2",0
"3543",112125,112125001,1121250011,14,0,14,5,1730,1,0,2,5,"DOM",2024-02-01 14:00:00,2024-02-01 14:05:00,2024-02-01 14:02:30,14,2,"1",0
"3544",112125,112125001,1121250012,15,30,15,35,1730,61,0,2,5,"ACC",2024-02-01 15:30:00,2024-02-01 15:35:00,2024-02-01 15:32:30,15,2,"1",0
"3545",112125,112125002,1121250021,9,0,9,10,1150,1,0,2,10,"DOM",2024-02-01 09:00:00,2024-02-01 09:10:00,2024-02-01 09:05:00,9,2,"1",1
"3546",112125,112125002,1121250022,9,15,9,25,1150,33,0,2,10,"SHO",2024-02-01 09:15:00,2024-02-01 09:25:00,2024-02-01 09:20:00,9,2,"1",1
"3547",112125,112125003,1121250031,9,30,9,45,4934,1,0,2,15,"DOM",2024-02-01 09:30:00,2024-02-01 09:45:00,2024-02-01 09:37:30,9,2,"1",1
"3548",112125,112125003,1121250032,11,30,11,45,4934,25,0,2,15,"UNI",2024-02-01 11:30:00,2024-02-01 11:45:00,2024-02-01 11:37:30,11,2,"1",0
"3549",112125,112125003,1121250033,12,40,12,55,4934,1,0,2,15,"DOM",2024-02-01 12:40:00,2024-02-01 12:55:00,2024-02-01 12:47:30,12,2,"1",0
"3550",112125,112125003,1121250034,17,0,17,20,4934,25,0,2,20,"UNI",2024-02-01 17:00:00,2024-02-01 17:20:00,2024-02-01 17:10:00,17,2,"1",1
"3551",112126,112126001,1121260011,14,0,14,10,579,1,1,0,10,"DOM",2024-02-01 14:00:00,2024-02-01 14:10:00,2024-02-01 14:05:00,14,1,"3",0
"3552",112126,112126001,1121260012,14,30,14,40,579,32,1,0,10,"SHO",2024-02-01 14:30:00,2024-02-01 14:40:00,2024-02-01 14:35:00,14,1,"3",0
"3553",112136,112136001,1121360011,5,0,5,10,579,1,0,0,10,"DOM",2024-02-01 05:00:00,2024-02-01 05:10:00,2024-02-01 05:05:00,5,0,"3",0
"3554",112136,112136001,1121360012,11,30,11,40,579,11,0,0,10,"DOM",2024-02-01 11:30:00,2024-02-01 11:40:00,2024-02-01 11:35:00,11,0,"3",0
"3555",112136,112136001,1121360013,15,0,15,15,4603,1,0,0,15,"DOM",2024-02-01 15:00:00,2024-02-01 15:15:00,2024-02-01 15:07:30,15,0,"3",0
"3556",112136,112136001,1121360014,17,30,18,0,4603,91,0,0,30,"OTH",2024-02-01 17:30:00,2024-02-01 18:00:00,2024-02-01 17:45:00,17,0,"3",1
"3557",112137,112137002,1121370021,8,0,8,15,2839,1,2,1,15,"DOM",2024-02-01 08:00:00,2024-02-01 08:15:00,2024-02-01 08:07:30,8,3,"1",1
"3558",112137,112137002,1121370022,17,30,17,45,2839,11,2,1,15,"DOM",2024-02-01 17:30:00,2024-02-01 17:45:00,2024-02-01 17:37:30,17,3,"1",1
"3559",112139,112139001,1121390011,6,45,7,0,4513,1,2,1,15,"DOM",2024-02-01 06:45:00,2024-02-01 07:00:00,2024-02-01 06:52:30,6,3,"1",0
"3560",112139,112139001,1121390012,11,45,12,0,4513,11,2,1,15,"DOM",2024-02-01 11:45:00,2024-02-01 12:00:00,2024-02-01 11:52:30,11,3,"1",0
"3561",112139,112139001,1121390013,12,25,12,40,4513,1,2,1,15,"DOM",2024-02-01 12:25:00,2024-02-01 12:40:00,2024-02-01 12:32:30,12,3,"1",0
"3562",112139,112139001,1121390014,15,35,15,50,4186,11,2,1,15,"DOM",2024-02-01 15:35:00,2024-02-01 15:50:00,2024-02-01 15:42:30,15,3,"1",0
"3563",112139,112139001,1121390015,16,0,16,5,744,32,2,1,5,"SHO",2024-02-01 16:00:00,2024-02-01 16:05:00,2024-02-01 16:02:30,16,3,"1",1
"3564",112139,112139002,1121390021,15,0,15,15,2155,1,2,1,15,"DOM",2024-02-01 15:00:00,2024-02-01 15:15:00,2024-02-01 15:07:30,15,3,"1",0
"3565",112139,112139002,1121390022,16,30,16,40,2155,41,2,1,10,"SHO",2024-02-01 16:30:00,2024-02-01 16:40:00,2024-02-01 16:35:00,16,3,"1",1
"3566",112143,112143001,1121430011,12,45,13,15,3046,1,0,0,30,"DOM",2024-02-01 12:45:00,2024-02-01 13:15:00,2024-02-01 13:00:00,13,0,"3",0
"3567",112143,112143001,1121430011,12,45,13,15,3046,1,0,0,30,"DOM",2024-02-01 12:45:00,2024-02-01 13:15:00,2024-02-01 13:00:00,13,0,"3",0
"3568",112143,112143001,1121430012,17,15,18,0,3046,54,0,0,45,"LEI",2024-02-01 17:15:00,2024-02-01 18:00:00,2024-02-01 17:37:30,17,0,"3",1
"3569",112143,112143001,1121430012,17,15,18,0,3046,54,0,0,45,"LEI",2024-02-01 17:15:00,2024-02-01 18:00:00,2024-02-01 17:37:30,17,0,"3",1
"3570",112149,112149002,1121490021,10,0,10,5,290,1,0,1,5,"DOM",2024-02-01 10:00:00,2024-02-01 10:05:00,2024-02-01 10:02:30,10,1,"3",0
"3571",112149,112149002,1121490022,10,30,10,35,290,33,0,1,5,"SHO",2024-02-01 10:30:00,2024-02-01 10:35:00,2024-02-01 10:32:30,10,1,"3",0
"3572",112708,112708001,1127080011,7,40,7,55,1990,1,0,0,15,"DOM",2024-02-01 07:40:00,2024-02-01 07:55:00,2024-02-01 07:47:30,7,0,"3",1
"3573",112708,112708001,1127080012,12,10,12,30,1990,25,0,0,20,"UNI",2024-02-01 12:10:00,2024-02-01 12:30:00,2024-02-01 12:20:00,12,0,"3",0
"3574",112708,112708001,1127080013,19,0,19,5,290,1,0,0,5,"DOM",2024-02-01 19:00:00,2024-02-01 19:05:00,2024-02-01 19:02:30,19,0,"3",0
"3575",112708,112708001,1127080014,19,20,19,25,290,33,0,0,5,"SHO",2024-02-01 19:20:00,2024-02-01 19:25:00,2024-02-01 19:22:30,19,0,"3",0
"3576",112709,112709001,1127090011,16,0,16,5,290,1,0,0,5,"DOM",2024-02-01 16:00:00,2024-02-01 16:05:00,2024-02-01 16:02:30,16,0,"3",1
"3577",112709,112709001,1127090012,16,35,16,40,290,32,0,0,5,"SHO",2024-02-01 16:35:00,2024-02-01 16:40:00,2024-02-01 16:37:30,16,0,"3",1
"3578",112709,112709001,1127090013,17,0,17,5,290,1,0,0,5,"DOM",2024-02-01 17:00:00,2024-02-01 17:05:00,2024-02-01 17:02:30,17,0,"3",1
"3579",112709,112709001,1127090014,22,0,22,5,290,54,0,0,5,"LEI",2024-02-01 22:00:00,2024-02-01 22:05:00,2024-02-01 22:02:30,22,0,"3",0
"3580",112709,112709001,1127090015,0,15,0,20,290,54,0,0,5,"LEI",2024-02-01 00:15:00,2024-02-01 00:20:00,2024-02-01 00:17:30,0,0,"3",0
"3581",112715,112715001,1127150011,9,0,9,35,4922,1,1,0,35,"DOM",2024-02-01 09:00:00,2024-02-01 09:35:00,2024-02-01 09:17:30,9,1,"3",1
"3582",112715,112715001,1127150011,9,0,9,35,4922,1,1,0,35,"DOM",2024-02-01 09:00:00,2024-02-01 09:35:00,2024-02-01 09:17:30,9,1,"3",1
"3583",112715,112715001,1127150011,9,0,9,35,4922,1,1,0,35,"DOM",2024-02-01 09:00:00,2024-02-01 09:35:00,2024-02-01 09:17:30,9,1,"3",1
"3584",112715,112715001,1127150012,12,0,12,5,290,25,1,0,5,"UNI",2024-02-01 12:00:00,2024-02-01 12:05:00,2024-02-01 12:02:30,12,1,"3",0
"3585",112715,112715001,1127150013,13,10,13,15,290,53,1,0,5,"LEI",2024-02-01 13:10:00,2024-02-01 13:15:00,2024-02-01 13:12:30,13,1,"3",0
"3586",112715,112715001,1127150014,16,0,16,25,3495,25,1,0,25,"UNI",2024-02-01 16:00:00,2024-02-01 16:25:00,2024-02-01 16:12:30,16,1,"3",1
"3587",112715,112715001,1127150015,16,50,17,20,3782,32,1,0,30,"SHO",2024-02-01 16:50:00,2024-02-01 17:20:00,2024-02-01 17:05:00,17,1,"3",1
"3588",112715,112715001,1127150016,18,0,18,10,579,31,1,0,10,"SHO",2024-02-01 18:00:00,2024-02-01 18:10:00,2024-02-01 18:05:00,18,1,"3",1
"3589",112723,112723001,1127230011,8,10,8,50,4583,1,0,0,40,"DOM",2024-02-01 08:10:00,2024-02-01 08:50:00,2024-02-01 08:30:00,8,0,"3",1
"3590",112723,112723001,1127230012,12,30,12,40,579,25,0,0,10,"UNI",2024-02-01 12:30:00,2024-02-01 12:40:00,2024-02-01 12:35:00,12,0,"3",0
"3591",112723,112723001,1127230013,13,20,13,30,579,53,0,0,10,"LEI",2024-02-01 13:20:00,2024-02-01 13:30:00,2024-02-01 13:25:00,13,0,"3",0
"3592",112723,112723001,1127230014,16,45,17,30,4583,25,0,0,45,"UNI",2024-02-01 16:45:00,2024-02-01 17:30:00,2024-02-01 17:07:30,17,0,"3",1
"3593",113003,113003001,1130030011,7,15,7,30,2575,1,1,1,15,"DOM",2024-02-01 07:15:00,2024-02-01 07:30:00,2024-02-01 07:22:30,7,2,"1",1
"3594",113003,113003001,1130030012,8,0,9,45,2070,11,1,1,105,"DOM",2024-02-01 08:00:00,2024-02-01 09:45:00,2024-02-01 08:52:30,8,2,"1",1
"3595",113003,113003001,1130030013,9,45,11,30,2070,81,1,1,105,"PRO",2024-02-01 09:45:00,2024-02-01 11:30:00,2024-02-01 10:37:30,10,2,"1",0
"3596",113003,113003001,1130030014,12,30,12,40,369,11,1,1,10,"DOM",2024-02-01 12:30:00,2024-02-01 12:40:00,2024-02-01 12:35:00,12,2,"1",0
"3597",113003,113003001,1130030015,13,15,13,25,369,53,1,1,10,"LEI",2024-02-01 13:15:00,2024-02-01 13:25:00,2024-02-01 13:20:00,13,2,"1",0
"3598",113003,113003001,1130030016,14,0,14,10,872,11,1,1,10,"DOM",2024-02-01 14:00:00,2024-02-01 14:10:00,2024-02-01 14:05:00,14,2,"1",0
"3599",113003,113003001,1130030017,14,30,14,50,1867,12,1,1,20,"TRA",2024-02-01 14:30:00,2024-02-01 14:50:00,2024-02-01 14:40:00,14,2,"1",0
"3600",113003,113003001,1130030018,15,10,15,30,1301,12,1,1,20,"TRA",2024-02-01 15:10:00,2024-02-01 15:30:00,2024-02-01 15:20:00,15,2,"1",0
"3601",113003,113003001,1130030019,15,30,15,45,2575,11,1,1,15,"DOM",2024-02-01 15:30:00,2024-02-01 15:45:00,2024-02-01 15:37:30,15,2,"1",0
"3602",113006,113006001,1130060011,7,0,7,25,1449,1,3,1,25,"DOM",2024-02-01 07:00:00,2024-02-01 07:25:00,2024-02-01 07:12:30,7,4,"1",1
"3603",113006,113006001,1130060012,8,30,8,50,1159,41,3,1,20,"SHO",2024-02-01 08:30:00,2024-02-01 08:50:00,2024-02-01 08:40:00,8,4,"1",1
"3604",113006,113006001,1130060013,8,52,8,55,174,33,3,1,3,"SHO",2024-02-01 08:52:00,2024-02-01 08:55:00,2024-02-01 08:53:30,8,4,"1",1
"3605",113006,113006001,1130060014,9,0,9,5,290,33,3,1,5,"SHO",2024-02-01 09:00:00,2024-02-01 09:05:00,2024-02-01 09:02:30,9,4,"1",1
"3606",113007,113007001,1130070011,6,45,7,0,2103,1,4,1,15,"DOM",2024-02-01 06:45:00,2024-02-01 07:00:00,2024-02-01 06:52:30,6,5,"2",0
"3607",113007,113007001,1130070012,12,15,12,17,116,11,4,1,2,"DOM",2024-02-01 12:15:00,2024-02-01 12:17:00,2024-02-01 12:16:00,12,5,"2",0
"3608",113007,113007001,1130070013,13,28,13,30,116,53,4,1,2,"LEI",2024-02-01 13:28:00,2024-02-01 13:30:00,2024-02-01 13:29:00,13,5,"2",0
"3609",113007,113007001,1130070014,17,30,17,45,2103,11,4,1,15,"DOM",2024-02-01 17:30:00,2024-02-01 17:45:00,2024-02-01 17:37:30,17,5,"2",1
"3610",113007,113007001,1130070015,18,5,18,15,2778,1,4,1,10,"DOM",2024-02-01 18:05:00,2024-02-01 18:15:00,2024-02-01 18:10:00,18,5,"2",1
"3611",113007,113007001,1130070016,18,20,18,30,2778,42,4,1,10,"SHO",2024-02-01 18:20:00,2024-02-01 18:30:00,2024-02-01 18:25:00,18,5,"2",1
"3612",113007,113007002,1130070021,11,10,11,30,1159,1,4,1,20,"DOM",2024-02-01 11:10:00,2024-02-01 11:30:00,2024-02-01 11:20:00,11,5,"2",0
"3613",113007,113007002,1130070022,11,31,11,40,522,62,4,1,9,"ACC",2024-02-01 11:31:00,2024-02-01 11:40:00,2024-02-01 11:35:30,11,5,"2",0
"3614",113007,113007002,1130070023,13,15,13,30,870,1,4,1,15,"DOM",2024-02-01 13:15:00,2024-02-01 13:30:00,2024-02-01 13:22:30,13,5,"2",0
"3615",113007,113007002,1130070024,13,32,13,34,116,63,4,1,2,"ACC",2024-02-01 13:32:00,2024-02-01 13:34:00,2024-02-01 13:33:00,13,5,"2",0
"3616",113007,113007002,1130070025,14,30,14,35,290,53,4,1,5,"LEI",2024-02-01 14:30:00,2024-02-01 14:35:00,2024-02-01 14:32:30,14,5,"2",0
"3617",113007,113007002,1130070026,15,30,15,36,348,1,4,1,6,"DOM",2024-02-01 15:30:00,2024-02-01 15:36:00,2024-02-01 15:33:00,15,5,"2",0
"3618",113007,113007002,1130070027,16,6,16,16,579,54,4,1,10,"LEI",2024-02-01 16:06:00,2024-02-01 16:16:00,2024-02-01 16:11:00,16,5,"2",1
"3619",113007,113007002,1130070028,16,30,16,35,290,54,4,1,5,"LEI",2024-02-01 16:30:00,2024-02-01 16:35:00,2024-02-01 16:32:30,16,5,"2",1
"3620",113007,113007002,1130070029,16,42,17,0,1043,12,4,1,18,"TRA",2024-02-01 16:42:00,2024-02-01 17:00:00,2024-02-01 16:51:00,16,5,"2",1
"3621",113007,113007002,1130070030,19,0,19,10,579,11,4,1,10,"DOM",2024-02-01 19:00:00,2024-02-01 19:10:00,2024-02-01 19:05:00,19,5,"2",0
"3622",113007,113007002,1130070031,19,40,19,45,290,54,4,1,5,"LEI",2024-02-01 19:40:00,2024-02-01 19:45:00,2024-02-01 19:42:30,19,5,"2",0
"3623",113007,113007003,1130070031,14,5,14,20,935,1,4,1,15,"DOM",2024-02-01 14:05:00,2024-02-01 14:20:00,2024-02-01 14:12:30,14,5,"2",0
"3624",113007,113007003,1130070032,17,38,17,55,935,11,4,1,17,"DOM",2024-02-01 17:38:00,2024-02-01 17:55:00,2024-02-01 17:46:30,17,5,"2",1
"3625",113007,113007003,1130070033,19,30,19,45,1818,1,4,1,15,"DOM",2024-02-01 19:30:00,2024-02-01 19:45:00,2024-02-01 19:37:30,19,5,"2",0
"3626",113007,113007003,1130070034,23,0,23,15,1818,51,4,1,15,"LEI",2024-02-01 23:00:00,2024-02-01 23:15:00,2024-02-01 23:07:30,23,5,"2",0
"3627",113007,113007004,1130070041,7,45,7,47,116,1,4,1,2,"DOM",2024-02-01 07:45:00,2024-02-01 07:47:00,2024-02-01 07:46:00,7,5,"2",1
"3628",113007,113007004,1130070042,11,2,11,4,116,23,4,1,2,"LYC",2024-02-01 11:02:00,2024-02-01 11:04:00,2024-02-01 11:03:00,11,5,"2",0
"3629",113007,113007004,1130070043,15,20,15,22,116,1,4,1,2,"DOM",2024-02-01 15:20:00,2024-02-01 15:22:00,2024-02-01 15:21:00,15,5,"2",0
"3630",113007,113007004,1130070044,17,30,17,33,174,23,4,1,3,"LYC",2024-02-01 17:30:00,2024-02-01 17:33:00,2024-02-01 17:31:30,17,5,"2",1
"3631",113011,113011001,1130110011,7,30,7,50,1995,1,1,1,20,"DOM",2024-02-01 07:30:00,2024-02-01 07:50:00,2024-02-01 07:40:00,7,2,"1",1
"3632",113011,113011001,1130110012,7,50,8,5,1995,63,1,1,15,"ACC",2024-02-01 07:50:00,2024-02-01 08:05:00,2024-02-01 07:57:30,7,2,"1",1
"3633",113011,113011001,1130110013,8,25,8,30,332,42,1,1,5,"SHO",2024-02-01 08:25:00,2024-02-01 08:30:00,2024-02-01 08:27:30,8,2,"1",1
"3634",113011,113011001,1130110014,9,30,10,0,2401,1,1,1,30,"DOM",2024-02-01 09:30:00,2024-02-01 10:00:00,2024-02-01 09:45:00,9,2,"1",1
"3635",113011,113011001,1130110015,16,0,16,30,4412,11,1,1,30,"DOM",2024-02-01 16:00:00,2024-02-01 16:30:00,2024-02-01 16:15:00,16,2,"1",1
"3636",113011,113011001,1130110016,17,0,17,30,4412,42,1,1,30,"SHO",2024-02-01 17:00:00,2024-02-01 17:30:00,2024-02-01 17:15:00,17,2,"1",1
"3637",113011,113011001,1130110017,22,15,22,30,2401,11,1,1,15,"DOM",2024-02-01 22:15:00,2024-02-01 22:30:00,2024-02-01 22:22:30,22,2,"1",0
"3638",113022,113022001,1130220011,6,0,6,15,5545,1,1,1,15,"DOM",2024-02-01 06:00:00,2024-02-01 06:15:00,2024-02-01 06:07:30,6,2,"1",0
"3639",113022,113022001,1130220012,15,30,15,45,5545,11,1,1,15,"DOM",2024-02-01 15:30:00,2024-02-01 15:45:00,2024-02-01 15:37:30,15,2,"1",0
"3640",113022,113022001,1130220013,16,30,17,5,3063,1,1,1,35,"DOM",2024-02-01 16:30:00,2024-02-01 17:05:00,2024-02-01 16:47:30,16,2,"1",1
"3641",113022,113022001,1130220014,17,25,17,50,3063,33,1,1,25,"SHO",2024-02-01 17:25:00,2024-02-01 17:50:00,2024-02-01 17:37:30,17,2,"1",1
"3642",113022,113022001,1130220015,19,30,19,45,10966,1,1,1,15,"DOM",2024-02-01 19:30:00,2024-02-01 19:45:00,2024-02-01 19:37:30,19,2,"1",0
"3643",113022,113022001,1130220016,2,0,2,15,10966,54,1,1,15,"LEI",2024-02-01 02:00:00,2024-02-01 02:15:00,2024-02-01 02:07:30,2,2,"1",0
"3644",113023,113023002,1130230021,13,0,13,10,579,1,1,0,10,"DOM",2024-02-01 13:00:00,2024-02-01 13:10:00,2024-02-01 13:05:00,13,1,"3",0
"3645",113023,113023002,1130230022,17,0,17,15,870,51,1,0,15,"LEI",2024-02-01 17:00:00,2024-02-01 17:15:00,2024-02-01 17:07:30,17,1,"3",1
"3646",113023,113023003,1130230031,9,0,9,5,290,1,1,0,5,"DOM",2024-02-01 09:00:00,2024-02-01 09:05:00,2024-02-01 09:02:30,9,1,"3",1
"3647",113023,113023003,1130230032,9,7,9,8,57,33,1,0,1,"SHO",2024-02-01 09:07:00,2024-02-01 09:08:00,2024-02-01 09:07:30,9,1,"3",1
"3648",113023,113023003,1130230033,9,10,9,15,290,33,1,0,5,"SHO",2024-02-01 09:10:00,2024-02-01 09:15:00,2024-02-01 09:12:30,9,1,"3",1
"3649",113023,113023003,1130230034,13,0,13,15,2778,1,1,0,15,"DOM",2024-02-01 13:00:00,2024-02-01 13:15:00,2024-02-01 13:07:30,13,1,"3",0
"3650",113023,113023003,1130230035,15,0,15,15,2778,43,1,0,15,"SHO",2024-02-01 15:00:00,2024-02-01 15:15:00,2024-02-01 15:07:30,15,1,"3",0
"3651",113024,113024001,1130240011,6,30,6,50,9970,1,1,2,20,"DOM",2024-02-01 06:30:00,2024-02-01 06:50:00,2024-02-01 06:40:00,6,3,"1",0
